,timestamp,voc2,no2,eth,co,temp,pressure,humidity,mq3,mq7,mq9,mq135
3548,7236583,527.0,602.0,286.0,92.0,36.42,88.27,24.48,612.0,359.0,332.0,504.0
3549,7236683,527.0,602.0,287.0,93.0,36.42,88.27,24.48,609.0,357.0,333.0,503.0
3550,7236783,526.0,602.0,286.0,92.0,36.42,88.27,24.48,611.0,359.0,330.0,503.0
3551,7236883,527.0,603.0,287.0,92.0,36.42,88.27,24.48,609.0,358.0,332.0,503.0
3552,7236983,527.0,603.0,286.0,92.0,36.42,88.27,24.48,610.0,359.0,330.0,503.0
3553,7237083,527.0,603.0,286.0,92.0,36.42,88.27,24.48,610.0,360.0,334.0,504.0
3554,7237183,527.0,603.0,286.0,92.0,36.42,88.27,24.48,611.0,359.0,331.0,503.0
3555,7237283,526.0,603.0,286.0,92.0,36.42,88.27,24.48,609.0,359.0,334.0,504.0
3556,7237383,526.0,604.0,287.0,92.0,36.42,88.27,24.48,610.0,358.0,331.0,502.0
3557,7237483,527.0,603.0,287.0,92.0,36.42,88.27,24.48,609.0,362.0,335.0,503.0
3558,7237583,527.0,605.0,286.0,92.0,36.42,88.27,24.48,609.0,358.0,331.0,503.0
3559,7237683,526.0,605.0,286.0,92.0,36.42,88.27,24.48,610.0,363.0,334.0,503.0
3560,7237783,526.0,604.0,286.0,92.0,36.42,88.27,24.48,610.0,358.0,331.0,503.0
3561,7237883,527.0,604.0,286.0,92.0,36.42,88.27,24.48,609.0,363.0,335.0,503.0
3562,7237983,526.0,604.0,287.0,92.0,36.42,88.27,24.48,610.0,358.0,330.0,502.0
3563,7238083,526.0,604.0,287.0,93.0,36.42,88.27,24.48,609.0,363.0,336.0,503.0
3564,7238183,527.0,604.0,286.0,92.0,36.42,88.27,24.48,610.0,358.0,328.0,504.0
3565,7238283,527.0,605.0,287.0,92.0,36.42,88.27,24.48,609.0,362.0,334.0,503.0
3566,7238383,527.0,604.0,287.0,92.0,36.42,88.27,24.48,610.0,359.0,330.0,503.0
3567,7238483,527.0,604.0,287.0,93.0,36.42,88.27,24.48,609.0,362.0,334.0,503.0
3568,7238583,526.0,604.0,287.0,92.0,36.42,88.27,24.48,610.0,357.0,329.0,503.0
3569,7238683,527.0,604.0,286.0,92.0,36.42,88.27,24.48,608.0,359.0,333.0,502.0
3570,7238783,527.0,604.0,287.0,92.0,36.42,88.27,24.48,610.0,358.0,330.0,503.0
3571,7238883,526.0,603.0,286.0,92.0,36.42,88.27,24.48,608.0,361.0,333.0,503.0
3572,7238983,527.0,602.0,286.0,92.0,36.42,88.27,24.48,609.0,358.0,329.0,503.0
3573,7239083,527.0,602.0,286.0,92.0,36.42,88.27,24.48,608.0,361.0,332.0,502.0
3574,7239183,526.0,603.0,286.0,93.0,36.42,88.27,24.48,609.0,357.0,330.0,503.0
3575,7239283,526.0,603.0,286.0,92.0,36.42,88.27,24.48,608.0,361.0,333.0,502.0
3576,7239383,526.0,602.0,287.0,92.0,36.42,88.27,24.48,609.0,358.0,330.0,502.0
3577,7239483,526.0,602.0,286.0,93.0,36.42,88.27,24.48,608.0,359.0,330.0,502.0
3578,7239583,526.0,601.0,286.0,92.0,36.42,88.27,24.48,610.0,359.0,330.0,503.0
3579,7239683,526.0,601.0,286.0,92.0,36.42,88.27,24.48,609.0,358.0,331.0,502.0
3580,7239783,526.0,602.0,286.0,92.0,36.42,88.27,24.48,609.0,357.0,331.0,502.0
